gbn,gid,geometry,zoneName,공동주택,공원,기타,녹지,단독주택,도로,상업,하천,거주인구,사업체당종사자수,ALL_AADT,유동인구,가중혼잡도,녹지면적,예측_탄소배출량(통합),예측_탄소배출량(수송),예측_탄소흡수량
경기도 광명시,다사422387,"POLYGON ((126.84655724058308 37.445676863625216, 126.8465494012806 37.44657817975953, 126.84767987155422 37.446584424714956, 126.84768769729706 37.44568310837842, 126.84655724058308 37.445676863625216))",광명시흥 공공주택지구,0.3778662326937028,0.4899667846961335,0.048687385158738966,0.0,0.0,0.0030350484134365257,0.0,0.08044454903798817,85.7,0.9,237.8,4.7,1.7,2001.2,0.0,22.01,5.17
경기도 광명시,다사416396,"POLYGON ((126.83970320901086 37.453750997276, 126.83969528517552 37.454652310936474, 126.84082587540854 37.45465862260168, 126.8408337856789 37.45375730873684, 126.83970320901086 37.453750997276))",광명시흥 공공주택지구,0.0,0.0,0.8501400018247923,0.0,0.0,0.14985999817520762,0.0,0.0,0.0,0.5,18788.6,5.0,3.0,0.0,0.0,64.08,0.02
경기도 광명시,다사415396,"POLYGON ((126.8385726326957 37.45374467500066, 126.83856469529537 37.454645988456384, 126.83969528517552 37.454652310936474, 126.83970320901086 37.453750997276, 126.8385726326957 37.45374467500066))",광명시흥 공공주택지구,0.0,0.17558686479916719,0.42448848376932447,0.0,0.0,0.12158024760134786,0.0,0.2783444038301606,0.0,0.3,16461.0,3.8,3.6,3.7,0.0,123.02,0.03
경기도 광명시,다사420407,"POLYGON ((126.84413893318727 37.46369062980954, 126.84413105975585 37.46459194275394, 126.84526180064992 37.464598213392655, 126.84526966050966 37.46369690024522, 126.84413893318727 37.46369062980954))",광명시흥 공공주택지구,0.0,0.3154952526485328,0.0,0.00259014010415233,0.35745900057219315,0.3244556066751217,0.0,0.0,242.9,1.2,38554.9,4.9,4.9,249.3,835.82,571.74,0.66
경기도 광명시,다사420408,"POLYGON ((126.84413105975585 37.46459194275394, 126.84412318597377 37.46549325555912, 126.84525394044016 37.46549952640086, 126.84526180064992 37.464598213392655, 126.84413105975585 37.46459194275394))",광명시흥 공공주택지구,0.0,0.05875865670457989,0.0,0.4043723829507017,0.17088840384083048,0.3659805565038878,0.0,0.0,50.2,1.0,29001.3,4.3,5.5,1149.6,639.59,135.34,2.98
경기도 광명시,다사418390,"POLYGON ((126.84201173554686 37.44835572204619, 126.84200384095128 37.4492570369504, 126.8431343505072 37.44926332576382, 126.84314223154138 37.44836201065597, 126.84201173554686 37.44835572204619))",광명시흥 공공주택지구,0.0,0.2710737012140157,0.40940065811332965,0.0,0.10059057156411101,0.21893506910854357,0.0,0.0,202.3,1.1,22877.1,5.0,3.2,501.8,911.06,59.46,1.31
경기도 광명시,다사424361,"POLYGON ((126.84902114905742 37.42225506346955, 126.84901334591426 37.42315638362646, 126.85014346452856 37.42316260171993, 126.85015125412771 37.4222612813616, 126.84902114905742 37.42225506346955))",광명시흥 공공주택지구,0.0,0.18446811921585937,0.2621702041043123,0.0,0.02072296426393008,0.5326387124158982,0.0,0.0,13.5,1.5,54051.9,5.2,5.4,175.5,1100.51,669.79,0.47
경기도 시흥시,다사413387,"POLYGON ((126.83638314593952 37.44562017433326, 126.83637518460085 37.44652148863171, 126.83750565171067 37.446527830892805, 126.83751359948981 37.44562651638898, 126.83638314593952 37.44562017433326))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,740.2,1.5,0.0,14.1,2.0,12.7,249.49,49.08,0.05
경기도 시흥시,다사413386,"POLYGON ((126.83639110692361 37.44471885989558, 126.83638314593952 37.44562017433326, 126.83751359948981 37.44562651638898, 126.837521546915 37.4447252017459, 126.83639110692361 37.44471885989558))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,0.058387186668534416,0.9416128133314656,0.0,624.1,1.0,11589.2,15.6,3.2,0.0,221.77,25.75,0.02
경기도 광명시,다사414387,"POLYGON ((126.83751359948981 37.44562651638898, 126.83750565171067 37.446527830892805, 126.83863611917444 37.446534162342196, 126.83864405339403 37.44563284763332, 126.83751359948981 37.44562651638898))",광명시흥 공공주택지구,0.0,0.07516865942560241,0.16101109457912463,0.0,0.0,0.0,0.4370838119289573,0.3267364340663156,152.2,1.0,0.0,14.5,2.0,5.6,221.77,49.08,0.04
경기도 광명시,다사414386,"POLYGON ((126.837521546915 37.4447252017459, 126.83751359948981 37.44562651638898, 126.83864405339403 37.44563284763332, 126.8386519872603 37.444731532785234, 126.837521546915 37.4447252017459))",광명시흥 공공주택지구,0.0,0.1007110913457803,0.16380597499359995,0.0,0.0,0.14363194251602165,0.17399733777339746,0.4178536533712007,48.6,1.1,25211.3,14.2,4.4,83.2,221.77,51.69,0.23
경기도 광명시,다사414388,"POLYGON ((126.83750565171067 37.446527830892805, 126.8374977035776 37.447429145257395, 126.83862818460148 37.447435476911835, 126.83863611917444 37.446534162342196, 126.83750565171067 37.446527830892805))",광명시흥 공공주택지구,0.0,0.16297759758312638,0.15528399191053804,0.0,0.0,0.0,0.48647251269155584,0.19526589781477963,177.7,1.0,0.0,14.8,2.0,172.7,221.77,49.08,0.46
경기도 광명시,다사414390,"POLYGON ((126.83748975509054 37.44833045948275, 126.8374818062495 37.44923177356886, 126.83861231439548 37.4492381056334, 126.83862024967516 37.448336791342236, 126.83748975509054 37.44833045948275))",광명시흥 공공주택지구,0.0,0.5175115956383733,0.27840819118090104,0.0,0.0,0.0,0.0,0.2040802131807256,0.0,0.2,0.0,3.2,1.4,302.9,0.0,5.2,0.8
경기도 광명시,다사414391,"POLYGON ((126.8374818062495 37.44923177356886, 126.83747385705448 37.450133087515724, 126.83860437876235 37.45013941978532, 126.83861231439548 37.4492381056334, 126.8374818062495 37.44923177356886))",광명시흥 공공주택지구,0.0,0.26626751722362174,0.24318804434685143,0.0,0.0,0.0,0.0,0.4905444384295268,0.0,0.0,0.0,3.2,1.5,204.2,0.0,8.11,0.55
경기도 시흥시,다사413389,"POLYGON ((126.83636722290768 37.44742280279091, 126.83635926085991 37.448324116810866, 126.83748975509054 37.44833045948275, 126.8374977035776 37.447429145257395, 126.83636722290768 37.44742280279091))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사414389,"POLYGON ((126.8374977035776 37.447429145257395, 126.83748975509054 37.44833045948275, 126.83862024967516 37.448336791342236, 126.83862818460148 37.447435476911835, 126.8374977035776 37.447429145257395))",광명시흥 공공주택지구,0.0,0.6077985927878037,0.2297192321925772,0.0,0.0,0.0,0.0,0.1624821750196192,0.0,0.5,0.0,3.3,1.6,828.8,0.0,8.11,2.15
경기도 시흥시,다사413388,"POLYGON ((126.83637518460085 37.44652148863171, 126.83636722290768 37.44742280279091, 126.8374977035776 37.447429145257395, 126.83750565171067 37.446527830892805, 126.83637518460085 37.44652148863171))",광명시흥 공공주택지구,0.0,0.12285012079548205,0.0,0.0,0.0,0.0,0.8771498792045179,0.0,521.2,1.1,0.0,15.2,1.9,54.8,221.77,17.57,0.16
경기도 시흥시,다사413390,"POLYGON ((126.83635926085991 37.448324116810866, 126.83635129845757 37.44922543069158, 126.8374818062495 37.44923177356886, 126.83748975509054 37.44833045948275, 126.83635926085991 37.448324116810866))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 시흥시,다사413391,"POLYGON ((126.83635129845757 37.44922543069158, 126.83634333570062 37.45012674443305, 126.83747385705448 37.450133087515724, 126.8374818062495 37.44923177356886, 126.83635129845757 37.44922543069158))",광명시흥 공공주택지구,0.0,0.6348356939996412,0.0,0.0,0.0,0.0,0.0,0.3651643060003587,0.0,0.0,0.0,3.0,1.4,1872.5,0.0,5.2,4.83
경기도 광명시,다사420390,"POLYGON ((126.84427272788686 37.448368288453295, 126.84426486041407 37.449269603764456, 126.84539537067134 37.44927587095229, 126.8454032245827 37.44837455543817, 126.84427272788686 37.448368288453295))",광명시흥 공공주택지구,0.6345987251878407,0.2526367187093115,0.0,0.0,0.08772228799914611,0.025042268103701797,0.0,0.0,334.4,0.8,1209.6,4.0,1.6,277.6,794.77,6.87,0.73
경기도 광명시,다사417379,"POLYGON ((126.84096820639091 37.438434951733015, 126.84096030210692 37.439336267964634, 126.84209066216924 37.439342565347125, 126.84209855289846 37.43844124891155, 126.84096820639091 37.438434951733015))",광명시흥 공공주택지구,0.0,0.0,0.8263463336439716,0.0,0.0,0.17365366635602844,0.0,0.0,0.0,0.3,12675.9,3.9,2.3,0.0,0.0,24.46,0.02
경기도 광명시,다사417378,"POLYGON ((126.84097611032293 37.437533635362186, 126.84096820639091 37.438434951733015, 126.84209855289846 37.43844124891155, 126.84210644327632 37.43753993233678, 126.84097611032293 37.437533635362186))",광명시흥 공공주택지구,0.0,0.0,0.5778425611182593,0.0,0.0,0.4221574388817408,0.0,0.0,64.1,1.2,43589.1,5.4,4.7,44.9,0.0,485.82,0.14
경기도 광명시,다사412400,"POLYGON ((126.83514899136095 37.4573308938098, 126.83514101184448 37.458232206092205, 126.83627165492805 37.458238561840005, 126.83627962087722 37.457337249351795, 126.83514899136095 37.4573308938098))",광명시흥 공공주택지구,0.06337895300560004,0.7379354444675492,0.10123485715788999,0.0,0.0,0.0,0.0,0.0974507453689607,17.9,1.1,0.0,5.1,1.8,1853.0,0.0,13.96,4.78
경기도 시흥시,다사412399,"POLYGON ((126.83515697052209 37.45642958138813, 126.83514899136095 37.4573308938098, 126.83627962087722 37.457337249351795, 126.83628758647158 37.45643593672434, 126.83515697052209 37.45642958138813))",광명시흥 공공주택지구,0.566633296584874,0.12090324171900774,0.3124634616961182,0.0,0.0,0.0,0.0,0.0,216.1,1.0,0.0,4.3,1.7,76.3,0.0,26.35,0.22
경기도 시흥시,다사412398,"POLYGON ((126.83516494932788 37.45552826882721, 126.83515697052209 37.45642958138813, 126.83628758647158 37.45643593672434, 126.83629555171126 37.45553462395762, 126.83516494932788 37.45552826882721))",광명시흥 공공주택지구,0.5531543700964598,0.30182305443626867,0.022391460521045053,0.0,0.0,0.12263111494622655,0.0,0.0,240.2,0.9,7023.9,4.1,1.6,193.3,0.0,12.77,0.52
경기도 광명시,다사413414,"POLYGON ((126.83616806529896 37.46995561151376, 126.83616009438151 37.470856922052256, 126.83729092782634 37.470863269860615, 126.83729888516798 37.46996195911661, 126.83616806529896 37.46995561151376))",광명시흥 공공주택지구,0.0,0.0,0.20924996893529033,0.5130674093432682,0.15073564512843102,0.12694697659301032,0.0,0.0,115.8,0.8,26305.6,4.4,4.3,1438.8,552.92,132.96,3.72
경기도 광명시,다사423387,"POLYGON ((126.84768769729706 37.44568310837842, 126.84767987155422 37.446584424714956, 126.84881034217636 37.44659065885861, 126.84881815435952 37.445689342320165, 126.84768769729706 37.44568310837842))",광명시흥 공공주택지구,0.12884003523669862,0.29502904052078066,0.20728281911230578,0.0,0.05904357202628157,0.2566079563524275,0.0,0.05319657675150586,82.3,1.0,13365.0,4.7,1.9,189.0,909.59,28.1,0.51
경기도 광명시,다사416408,"POLYGON ((126.83960809969214 37.464566752011564, 126.839600171621 37.46546806400109, 126.84073092468107 37.465474378119225, 126.84073883917995 37.46457306592526, 126.83960809969214 37.464566752011564))",광명시흥 공공주택지구,0.0,0.4201797716095137,0.0,0.0,0.0,0.19317799844489783,0.0,0.3866422299455886,0.0,0.0,14148.7,4.1,1.9,115.7,0.0,29.7,0.32
경기도 광명시,다사415408,"POLYGON ((126.8384773605574 37.46456042727913, 126.83846941891402 37.46546173906386, 126.839600171621 37.46546806400109, 126.83960809969214 37.464566752011564, 126.8384773605574 37.46456042727913))",광명시흥 공공주택지구,0.0,0.24153137622358448,0.0,0.0,0.0,0.0,0.0,0.7584686237764156,0.0,0.0,0.0,2.3,1.5,301.6,0.0,8.11,0.8
경기도 광명시,다사427388,"POLYGON ((126.85220175612784 37.44660929641868, 126.85219398427772 37.44751061342149, 126.85332446984822 37.44751680451835, 126.85333222813803 37.44661548731504, 126.85220175612784 37.44660929641868))",광명시흥 공공주택지구,0.0,0.0,0.0,0.07907474368189324,0.0,0.9209252563181067,0.0,0.0,0.0,0.2,126500.8,4.3,11.5,1615.2,0.0,1419.62,4.17
경기도 광명시,다사413378,"POLYGON ((126.83645478203506 37.43750833938162, 126.83644682388665 37.43840965493318, 126.83757716898262 37.43841599534598, 126.83758511357696 37.437514679589064, 126.83645478203506 37.43750833938162))",광명시흥 공공주택지구,0.0,0.24762900061453755,0.32571450064312735,0.0,0.0,0.39239927171829225,0.0,0.03425722702404284,65.0,1.5,41516.4,5.1,4.8,344.5,27.72,614.95,0.91
경기도 시흥시,다사413379,"POLYGON ((126.83644682388665 37.43840965493318, 126.83643886538385 37.43931097034551, 126.83756922403451 37.439317310963645, 126.83757716898262 37.43841599534598, 126.83644682388665 37.43840965493318))",광명시흥 공공주택지구,0.0,0.7076826157552251,0.2200428395823687,0.0,0.0,0.0,0.0,0.07227454466240615,0.0,0.1,0.0,3.0,1.3,1067.3,0.0,4.31,2.76
경기도 광명시,다사420361,"POLYGON ((126.84450073225702 37.422230083877906, 126.84449287493803 37.42313140322569, 126.84562299215875 37.4231376645299, 126.8456308359338 37.42223634497932, 126.84450073225702 37.422230083877906))",광명시흥 공공주택지구,0.0,0.398288280657265,0.02566583505447372,0.0,0.00022516754271749512,0.0,0.0,0.5758207167455438,0.1,0.1,0.0,4.1,1.4,101.3,10.14,5.2,0.28
경기도 광명시,다사414381,"POLYGON ((126.83756127873257 37.44021862644211, 126.83755333307678 37.44111994178133, 126.83868371919245 37.441126272000574, 126.83869165129232 37.44022495645635, 126.83756127873257 37.44021862644211))",광명시흥 공공주택지구,0.0,0.2611890038396503,0.00016093238909462826,0.0,0.0,0.4455807416554341,0.0,0.2930693221158209,0.0,0.1,34108.8,4.0,6.5,111.2,0.0,366.7,0.31
경기도 광명시,다사427367,"POLYGON ((126.85236488505622 37.42768160721205, 126.85235712047078 37.42858292713728, 126.85348732140089 37.42858911402484, 126.85349507243863 37.42768779389923, 126.85236488505622 37.42768160721205))",광명시흥 공공주택지구,0.0,0.03092106506473223,0.14035786798903796,0.0,0.34390669987240996,0.4848143670738199,0.0,0.0,407.0,1.3,38554.1,4.9,5.1,44.2,846.07,788.54,0.13
경기도 광명시,다사424406,"POLYGON ((126.84866966337084 37.46281433274801, 126.84866184457456 37.46371564664166, 126.84979257329344 37.46372187380358, 126.84980037851857 37.4628205597083, 126.84866966337084 37.46281433274801))",광명시흥 공공주택지구,0.0,0.0,0.33492945476611735,0.03813006608421433,0.3009199422602093,0.326020536889459,0.0,0.0,628.8,1.0,21052.5,5.1,3.6,0.3,916.54,130.96,0.02
경기도 광명시,다사420415,"POLYGON ((126.84407593591656 37.47090112946619, 126.84406805967942 37.4718024412967, 126.8451989091689 37.471808713559845, 126.84520677182951 37.47090740152626, 126.84407593591656 37.47090112946619))",광명시흥 공공주택지구,0.11451267424425242,0.0016323087842848782,0.0,0.00979527880477351,0.0,0.7657285900136169,0.0,0.10833114815307228,25.0,1.1,83229.3,5.0,9.3,687.0,0.0,649.37,1.79
경기도 광명시,다사421367,"POLYGON ((126.84558376804371 37.427644260195216, 126.84557592217263 37.42854557891074, 126.84670612101904 37.42855183062716, 126.84671395334254 37.42765051170913, 126.84558376804371 37.427644260195216))",광명시흥 공공주택지구,0.0,0.0005059123938374774,0.2566692445439994,0.0,0.41027147077017817,0.3325533722919849,0.0,0.0,174.2,1.0,20769.8,5.0,3.2,0.0,864.55,79.52,0.02
경기도 광명시,다사410418,"POLYGON ((126.83274355910406 37.47354174262409, 126.83273554603187 37.47444305198675, 126.83386643271899 37.47444943308485, 126.83387443221301 37.473548123515585, 126.83274355910406 37.47354174262409))",광명시흥 공공주택지구,0.0,0.0,0.0,0.46050384816980977,0.36795040020115033,0.17154575162904004,0.0,0.0,353.7,1.0,19883.7,4.6,6.7,1172.7,873.33,188.87,3.04
경기도 광명시,다사431357,"POLYGON ((126.85696272171946 37.418693074234916, 126.85695501475756 37.41959439635085, 126.85808508161455 37.41960053802928, 126.85809277503475 37.4186992157144, 126.85696272171946 37.418693074234916))",광명시흥 공공주택지구,0.0,0.2856997547672282,0.3223069158427666,0.0,0.0,0.3919933293900052,0.0,0.0,0.0,0.1,43349.1,4.0,7.9,282.8,0.0,632.23,0.75
경기도 광명시,다사413381,"POLYGON ((126.83643090652663 37.44021228561861, 126.83642294731497 37.44111360075248, 126.83755333307678 37.44111994178133, 126.83756127873257 37.44021862644211, 126.83643090652663 37.44021228561861))",광명시흥 공공주택지구,0.0,0.34330468138929165,0.10269824795419698,0.0,0.0,0.45836333975346283,0.0,0.09563373090304854,0.0,0.0,39069.6,3.8,7.7,242.9,0.0,520.4,0.65
경기도 광명시,다사428382,"POLYGON ((126.85337877062189 37.44120758117267, 126.85337101440483 37.442108899210986, 126.85450141896776 37.44211507829488, 126.85450916162807 37.44121376005645, 126.85337877062189 37.44120758117267))",광명시흥 공공주택지구,0.0,0.0,0.0,0.4586363093716979,0.0,0.5413636906283021,0.0,0.0,0.0,0.9,56403.7,4.1,7.8,1159.5,0.0,661.63,3.0
경기도 광명시,다사427382,"POLYGON ((126.85224837996108 37.44120139147913, 126.85224061018731 37.44210270931699, 126.85337101440483 37.442108899210986, 126.85337877062189 37.44120758117267, 126.85224837996108 37.44120139147913))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,131021.0,4.6,12.0,1417.8,0.0,1613.63,3.67
경기도 광명시,다사419389,"POLYGON ((126.8431501122246 37.447460695408886, 126.84314223154138 37.44836201065597, 126.84427272788686 37.448368288453295, 126.84428059500927 37.447466973002925, 126.8431501122246 37.447460695408886))",광명시흥 공공주택지구,0.0,0.12091237131144979,0.15908547424636965,0.0,0.4611509540279163,0.25885120041426424,0.0,0.0,623.8,1.2,31694.4,5.0,4.5,88.5,841.54,181.83,0.25
경기도 광명시,다사413415,"POLYGON ((126.83616009438151 37.470856922052256, 126.83615212310907 37.471758232451464, 126.8372829701303 37.47176458046536, 126.83729092782634 37.470863269860615, 126.83616009438151 37.470856922052256))",광명시흥 공공주택지구,0.0,0.08968302492463102,0.5451760846984817,0.0,0.061447606991988014,0.3036932833848993,0.0,0.0,60.3,1.0,30079.1,5.0,4.8,40.9,925.67,148.16,0.13
경기도 광명시,다사420389,"POLYGON ((126.84428059500927 37.447466973002925, 126.84427272788686 37.448368288453295, 126.8454032245827 37.44837455543817, 126.84541107814427 37.44747323978485, 126.84428059500927 37.447466973002925))",광명시흥 공공주택지구,0.6481759966542603,0.25429772680665985,0.0,0.0,0.07432740547489292,0.023198871064186923,0.0,0.0,325.7,0.8,1142.0,4.0,1.6,284.8,915.87,6.75,0.75
경기도 광명시,다사422407,"POLYGON ((126.84640038818205 37.46370315986247, 126.84639254189406 37.46460447321258, 126.84752328348762 37.464610722213735, 126.84753111620388 37.463709408661295, 126.84640038818205 37.46370315986247))",광명시흥 공공주택지구,0.0,0.04487622046488893,0.6094304691253036,0.0,0.03386225296964976,0.31183105744015777,0.0,0.0,67.2,0.7,32698.3,5.1,4.4,25.9,1070.09,336.07,0.09
